Product Name,Product Price,Table Info
Bộ quần áo bé trai cộc tay kẻ in voi KidsPlaza M23H (Trắng),99.000đ,"[['KIDS-413200231'], ['Việt Nam'], ['100% cotton'], ['Bé trai']]"
Bộ quần áo bé gái cộc tay kẻ dâu KidsPlaza M23H (Hồng),99.000đ,"[['KIDS-413200230'], ['Việt Nam'], ['Màu hồng'], ['100% cotton']]"
Bộ quần áo cộc tay cài vai in hươu vàng KidsPlaza HN23H,89.500đ,"[['KIDS-411211070'], ['Việt Nam'], ['Màu vàng'], ['60% cotton-22%visco-18%nylon'], ['Bé trai, Bé gái']]"
Bộ quần áo bé trai cài giữa in hươu ghi KidsPlaza HN23H,89.500đ,"[['KIDS-411211060'], ['Việt Nam'], ['Màu ghi'], ['60% cotton-22%visco-18%nylon'], ['Bé trai']]"
Bộ quần áo bé gái cộc tay KidsPlaza cài giữa in hươu hồng HN23H,89.500đ,"[['KIDS-411211055'], ['Việt Nam'], ['Màu hồng'], ['60% cotton-22%visco-18%nylon'], ['Bé gái']]"
Bộ quần áo bé trai cộc tay KidsPlaza cài giữa in hươu xanh HN23H,89.500đ,"[['KIDS-411211045'], ['Việt Nam'], ['Màu xanh dương nhạt'], ['60% cotton-22%visco-18%nylon'], ['Bé trai']]"
Bộ quần áo bé trai cộc tay KidsPlaza kẻ in Baloon M23H (Trắng),99.000đ,"[['KIDS-412200496'], ['Việt Nam'], ['Màu trắng'], ['100% cotton'], ['Bé trai']]"
Bộ quần áo bé trai cộc tay KidsPlaza kẻ in khủng long M23H,99.000đ,"[['KIDS-412200494'], ['Việt Nam'], ['Màu trắng'], ['95% cotton 5% spandex']]"
Bộ quần áo bé trai cộc tay KidsPlaza M23H kẻ in voi trắng,99.000đ,"[['KIDS-412200493'], ['Việt Nam'], ['Màu trắng'], ['100% cotton']]"
Body cho bé trai KidsPlaza in hình cá heo M22D,79.500đ,"[['KIDS-411220262'], ['Việt Nam'], ['Màu trắng - xanh'], ['Vải sợi bạc hà'], ['Bé trai']]"
Body cho bé trai KidsPlaza in hình khủng long M22D,159.000đ,"[['KIDS-411220258'], ['Việt Nam'], ['Màu trắng - ghi'], ['Vải sợi bạc hà'], ['Bé trai']]"
Body cho bé gái KidsPlaza in hình mèo M22D,79.500đ,"[['KIDS-411220254'], ['Việt Nam'], ['Màu trắng - hồng'], ['Vải sợi bạc hà'], ['Bé gái']]"
Bộ quần áo dài tay bé trai KidsPlaza in hình mây M22D,159.000đ,"[['KIDS-411191169'], ['Việt Nam'], ['Màu trắng - xanh'], ['Vải sợi bạc hà'], ['Bé trai']]"
Bộ quần áo dài tay bé gái KidsPlaza in hình thỏ M22D,159.000đ,"[['KIDS- 411191161'], ['Việt Nam'], ['Màu trắng - hồng'], ['Vải sợi bạc hà'], ['Bé gái']]"
Bộ quần áo dài tay bé trai KidsPlaza in hình voi M22D,159.000đ,"[['KIDS-411191157'], ['Việt Nam'], ['Màu trắng - xanh'], ['Vải sợi bạc hà'], ['Bé trai']]"
Bộ quần áo dài tay bé trai KidsPlaza Yummy M22D,159.000đ,"[['KIDS-411191153'], ['Việt Nam'], ['Màu trắng - ghi'], ['Vải sợi bạc hà'], ['Bé trai']]"
Bộ quần áo dài tay  bé gái khuy chéo KidsPlaza M22D,159.000đ,"[['KIDS-411191149'], ['Việt Nam'], ['Màu trắng - hồng'], ['Vải sợi bạc hà'], ['Bé gái']]"
Bộ dài tay bé trai KidsPlaza phối túi in chéo vàng HN22D,169.500đ,"[['KIDS-611191297'], ['Việt Nam'], ['Màu vàng - đen'], ['95% cotton + 5% spandex'], ['Bé trai']]"
Bộ dài tay bé trai giả gile KidsPlaza M22D,149.500đ,"[['KIDS-611191384'], ['Việt Nam'], ['Màu trắng - xanh'], ['Vải đũi'], ['Bé trai']]"
Bộ quần áo dài tay phối in gấu xanh ghi cho bé trai HN22D,339.000đ,"[['KIDS-611191309'], ['Việt Nam'], ['Màu xanh ghi'], ['95% cotton + 5% spandex'], ['Bé trai']]"
Bộ quần áo dài tay bé trai phối in gấu vàng xanh KidsPlaza HN22D,339.000đ,"[['KIDS-611191305'], ['Việt Nam'], ['Màu xanh - vàng'], ['95% cotton + 5% spandex'], ['Bé trai']]"
Bộ quần áo dài tay bé trai phối in túi chéo xanh KidsPlaza HN22D,169.500đ,"[['KIDS-611191301'], ['Việt Nam'], ['Màu xanh lam'], ['95% cotton + 5% spandex'], ['Bé trai']]"
Áo len bé trai KidsPlaza dài tay hình mặt cún HN22D,279.000đ,"[['KIDS-412260451'], ['Việt Nam'], ['Vải len']]"
Kính thời trang gọng dẻo KidsPlaza 2023 3708 C4 (Xanh lá),95.200đ,"[['614130124'], ['Trung Quốc'], ['Màu xanh lá'], ['2-6Y'], ['45-13-121mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 2023 22096 C9 (Blue),95.200đ,"[['614130125'], ['Trung Quốc'], ['Màu xanh da trời'], ['2-6Y'], ['48-17-129mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 2023 22096 C10 (Vàng),95.200đ,"[['614130126'], ['Trung Quốc'], ['Màu vàng'], ['2-6Y'], ['48-17-129mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 2023 22023 C6 (Hồng),95.200đ,"[['614130127'], ['Trung Quốc'], ['Màu hồng'], ['2-6Y'], ['43-13-125mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 2023 22023 C8 (Xanh lá),95.200đ,"[['614130128'], ['Trung Quốc'], ['Màu xanh lá'], ['2-6Y'], ['43-13-125mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 2023 3664 C1 (Hồng),95.200đ,"[['614130129'], ['Trung Quốc'], ['Màu hồng'], ['2-6Y'], ['47-21-125mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 2023 3664 C2 (Tím),95.200đ,"[['614130130'], ['Trung Quốc'], ['Màu tím'], ['2-6Y'], ['47-21-125mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 2023 3700 C1 (Hồng),95.200đ,"[['614130131'], ['Trung Quốc'], ['Màu hồng'], ['2-6Y'], ['42-23-128mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 2023 3700 C4 (Tím),95.200đ,"[['614130132'], ['Trung Quốc'], ['Màu tím'], ['2-6Y'], ['42-23-128mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 2023 3669 C2 (Xanh),95.200đ,"[['614130133'], ['Trung Quốc'], ['Màu xanh'], ['2-6Y'], ['45-12-133 mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 2023 22105 C6 hồng,95.200đ,"[['614130113'], ['Trung Quốc'], ['Màu hồng'], ['2-6Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 2023 22105 C11 xanh,95.200đ,"[['614130114'], ['Trung Quốc'], ['Màu xanh dương'], ['2-6Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPalza 2023 82011 C1 (Cam),95.200đ,"[['614130115'], ['Trung Quốc'], ['Màu vàng'], ['2-6Y'], ['46-15-130mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPalza 2023 82011 C3 (Vàng),95.200đ,"[['614130116'], ['Trung Quốc'], ['Màu cam'], ['2-6Y'], ['46-15-130mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPalza 2023 D83035 C2 (Xanh),95.200đ,"[['614130117'], ['Trung Quốc'], ['Màu xanh dương'], ['2-6Y'], ['50-14-125mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPalza 2023 D83035 C3 (Hồng Đào),95.200đ,"[['614130118'], ['Trung Quốc'], ['Màu hồng'], ['2-6Y'], ['50-14-125mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 2023 32030 C6 (Hồng),95.200đ,"[['614130121'], ['Trung Quốc'], ['Màu hồng'], ['2-6Y'], ['48-17-129mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 2023 32030 C16 (Nâu),95.200đ,"[['614130122'], ['Trung Quốc'], ['Màu nâu'], ['2-6Y'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 2023 32026 C10 (Vàng),95.200đ,"[['614130123'], ['Trung Quốc'], ['Màu vàng'], ['2-6Y'], ['48-19-129mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 2023 22103 C3 vàng,95.200đ,"[['614130112'], ['Trung Quốc'], ['Màu vàng'], ['2-10Y'], ['46-18-128mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Kính thời trang gọng dẻo KidsPlaza 2023 22103 C16 Nâu,95.200đ,"[['614130111'], ['Trung Quốc'], ['Màu nâu'], ['2-10Y'], ['46-18-128mm'], ['Gọng nhựa silicone, mắt kính phân cực, Triacetyl Cellulose, chống UV400, không chứa BPA, an toàn, độ bền cao.']]"
Set yếm bé trai KidsPlaza in BOSS kẻ ghi HN22T,319.000đ,"[['KIDS-412250061'], ['Việt Nam'], ['Màu ghi'], ['95% cotton, 5% spandex'], ['Bé trai']]"
Bộ quần áo dài tay bé trai KidsPlaza phối in Sports HN22D,169.500đ,"[['KIDS-611191293'], ['Việt Nam'], ['Màu xanh dương'], ['100% cotton'], ['Bé trai']]"
Bộ quần áo bé trai cài vai KidsPlaza bông voi HN22D,299.000đ,"[['KIDS-412190260'], ['Việt Nam'], ['100% cotton']]"
Bộ quần áo bông bé trai cài vai KidsPlaza in voi HN22D (Xanh),299.000đ,"[['KIDS-412190252'], ['Việt Nam'], ['Màu xanh dương nhạt']]"
Váy bé gái dài tay phối hồng nâu in gấu Bear HN22D,339.000đ,"[['KIDS-612230374'], ['Việt Nam'], ['Màu hồng'], ['1-4Y'], ['95% cotton 5% spandex']]"
Váy bé gái dài tay phối vàng nâu in gấu Bear HN22D,339.000đ,"[['KIDS-612230370'], ['Việt Nam'], ['Màu vàng'], ['95% cotton 5% spandex']]"
Mũ thời trang KidsPlaza in cà rốt 23K-H18 s48 (Hồng),79.200đ,"[['614120369'], ['Trung Quốc'], ['Màu hồng'], ['1-2Y'], ['65% Cotton, 35% Polyester'], ['Bé gái']]"
Mũ thời trang KidsPlaza thêu hươu cao cổ 23K-H13 (Be),87.200đ,"[['614120361'], ['Trung Quốc'], ['S 52'], ['Màu be'], ['3-5Y'], ['65% Cotton, 35% Polyester'], ['Bé gái']]"
Mũ thời trang KidsPlaza tai thỏ Friend 23K-H14 s50 (Hồng),87.200đ,"[['614120362'], ['Trung Quốc'], ['Màu hồng'], ['2-4Y'], ['65% Cotton, 35% Polyester'], ['Bé gái']]"
Mũ thời trang bé gái KidsPlaza tai thỏ Happy 23K-H16 s48 (Hồng),79.200đ,"[['614120364'], ['Trung Quốc'], ['Màu hồng'], ['1-2Y'], ['65% Cotton, 35% Polyester'], ['Bé gái']]"
Mũ thời trang KidsPlaza thêu hoa 23K-H17 (Xanh),79.200đ,"[['614120365'], ['Trung Quốc'], ['S 48'], ['Màu xanh da trời'], ['1-2Y'], ['65% Cotton, 35% Polyester'], ['Bé gái']]"
Mũ thời trang KidsPlaza thêu hoa 23K-H17 (Vàng),79.200đ,"[['614120366'], ['Trung Quốc'], ['S 48'], ['Màu vàng'], ['1-2Y'], ['65% Cotton, 35% Polyester'], ['Bé gái']]"
Mũ thời trang KidsPlaza thêu hoa 23K-H17 (Hồng đào),79.200đ,"[['614120367'], ['Trung Quốc'], ['S 48'], ['1-2Y'], ['65% Cotton, 35% Polyester'], ['Bé gái']]"
Mũ lưỡi trai thời trang KidsPlaza hình hươu 23K-H04 s48 (Hồng),79.200đ,"[['614120351'], ['Trung Quốc'], ['Màu hồng'], ['1-2Y'], ['65% Cotton, 35% Polyester'], ['Bé gái']]"
Mũ thời trang KidsPlaza đính nơ 23K-H09 s50 (Hồng),87.200đ,"[['614120352'], ['Trung Quốc'], ['Màu hồng'], ['2-4Y'], ['65% Cotton, 35% polyester'], ['Bé gái']]"
Mũ thời trang KidsPlaza đính nơ 23K-H09 s50 (Vàng),87.200đ,"[['614120353'], ['Trung Quốc'], ['Màu vàng'], ['2-4Y'], ['65% Cotton, 35% polyester'], ['Bé gái']]"
Mũ thời trang KidsPlaza đính nơ 23K-H09 s50 (Be sữa),87.200đ,"[['614120354'], ['Trung Quốc'], ['Màu be'], ['2-4Y'], ['65% Cotton, 35% polyester'], ['Bé gái']]"
Mũ thời trang KidsPlaza đính hoa 23K-H11 s50 (Xanh),87.200đ,"[['614120355'], ['Trung Quốc'], ['Màu xanh dương nhạt'], ['2-4Y'], ['65% Cotton, 35% polyester'], ['Bé gái']]"
Mũ thời trang KidsPlaza đính hoa 23K-H11 s50 (Hồng),87.200đ,"[['614120356'], ['Trung Quốc'], ['Màu hồng'], ['2-4Y'], ['65% Cotton, 35% polyester'], ['Bé gái']]"
Mũ thời trang KidsPlaza vành tròn thêu dâu tây 23K-H12 xanh s48,87.200đ,"[['614120357'], ['Trung Quốc'], ['S 48'], ['Màu xanh'], ['1-2Y'], ['65% cotton + 35% spandex'], ['Bé gái']]"
Mũ lưỡi trai thời trang KidsPlaza tai thỏ Happy 23K-H16 s48 (Trắng),79.200đ,"[['614110446'], ['Trung Quốc'], ['Màu trắng'], ['1-2Y'], ['65% Cotton, 35% Polyester']]"
Mũ thời trang KidsPlaza lưỡi trai in cà rốt 23K-H18 vàng s48,79.200đ,"[['614110448'], ['Trung Quốc'], ['S 48'], ['Màu vàng'], ['1-2Y'], ['65% cotton + 35% spandex'], ['Bé trai']]"
Mũ thời trang KidsPlaza lưỡi trai hình cáo 23K-H01 s48 (Hồng),79.200đ,"[['614120346'], ['Trung Quốc'], ['Màu hồng'], ['1-2Y'], ['65% Cotton, 35% polyester'], ['Bé gái']]"
Mũ thời trang KidsPlaza lưỡi trai hình sao 23K-H02 s48 (Hồng),79.200đ,"[['614120347'], ['Trung Quốc'], ['Màu hồng'], ['1-2Y'], ['65% Cotton, 35% polyester'], ['Bé gái']]"
Mũ thời trang KidsPlaza đính hình quả 23K-H03 s50 (Xanh),87.200đ,"[['614120348'], ['Trung Quốc'], ['Màu xanh dương'], ['2-4Y'], ['65% Cotton, 35% polyester'], ['Bé gái']]"
Mũ thời trang KidsPlaza lưỡi trai hình vịt 23K-H08 s46 (Be),79.200đ,"[['614110434'], ['Trung Quốc'], ['Màu be'], ['0-12M'], ['65% Cotton, 35% polyester'], ['Bé trai, Bé gái']]"
Mũ thời trang Kids Plaza lưỡi trai in gấu Nice 23K-H10 (Xanh nhạt),79.200đ,"[['614110435'], ['Trung Quốc'], ['S 48'], ['Màu xanh dương nhạt'], ['1-2Y'], ['65% Cotton, 35% Polyester'], ['Bé trai']]"
Mũ lưỡi trai thời trang KidsPlaza tai thỏ Friend 23K-H14 s50 (Vàng),87.200đ,"[['614110439'], ['Trung Quốc'], ['Màu vàng'], ['2-4Y'], ['65% Cotton, 35% Polyester'], ['Bé trai, Bé gái']]"
Mũ thời trang KidsPlaza lưỡi trai hình gấu 23K-H15 xanh s48,79.200đ,"[['614110441'], ['Trung Quốc'], ['S 48'], ['Màu xanh'], ['1-2Y'], ['65% Cotton, 35% Polyester'], ['Bé trai']]"
Mũ thời trang bé trai KidsPlaza lưỡi trai hình khủng long 23K-H06 XB s48,87.200đ,"[['614110426'], ['Trung Quốc'], ['Màu xanh kem'], ['1-2Y'], ['65% Cotton, 35% polyester'], ['Bé trai']]"
Mũ thời trang Kids Plaza lưỡi trai khủng long 23K-H06 xanh rêu s48,87.200đ,"[['614110427'], ['Trung Quốc'], ['Màu xanh rêu'], ['1-2Y'], ['65% Cotton, 35% polyester'], ['Bé trai']]"
Mũ thời trang Kids Plaza lưỡi trai khủng long 23K-H06 vàng s48,87.200đ,"[['614110428'], ['Trung Quốc'], ['Màu vàng'], ['1-2Y'], ['65% Cotton, 35% polyester'], ['Bé trai']]"
Mũ thời trang Kids Plaza lưỡi trai hình thỏ 23K-H07 xanh biển s48,87.200đ,"[['614110429'], ['Trung Quốc'], ['Màu xanh biển'], ['1-2Y'], ['65% Cotton, 35% polyester'], ['Bé trai']]"
Mũ thời trang Kids Plaza lưỡi trai hình thỏ 23K-H07 vàng s48,87.200đ,"[['614110431'], ['Trung Quốc'], ['Màu vàng'], ['1-2Y'], ['65% Cotton, 35% polyester'], ['Bé trai']]"
Mũ thời trang Kids Plaza lưỡi trai hình sao 23K-H02 xanh s48,79.200đ,"[['614110415'], ['Trung Quốc'], ['Màu xanh dương'], ['1-2Y'], ['65% Cotton, 35% polyester'], ['Bé trai']]"
Mũ thời trang Kids Plaza lưỡi trai hình sao 23K-H02 vàng s48,79.200đ,"[['614110416'], ['Trung Quốc'], ['Màu vàng'], ['1-2Y'], ['65% Cotton, 35% polyester'], ['Bé trai']]"
Mũ thời trang KidsPlaza lưỡi trai hình hươu 23K-H04 vàng s48,79.200đ,"[['614110419'], ['Trung Quốc'], ['S 48'], ['Màu vàng'], ['1-2Y'], ['65% cotton + 35% spandex'], ['Bé trai']]"
Mũ thời trang Kids Plaza lưỡi trai hình cáo 23K-H01 màu vàng s48,79.200đ,"[['614110413'], ['Trung Quốc'], ['Màu vàng'], ['1-2Y'], ['65% Cotton, 35% polyester'], ['Bé trai']]"
Mũ thời trang Kids Plaza lưỡi trai hình cáo 23K-H01 màu be s48,79.200đ,"[['614110414'], ['Trung Quốc'], ['Màu be'], ['1-2Y'], ['65% Cotton, 35% polyester'], ['Bé trai, Bé gái']]"
Mũ thời trang Kids Plaza lưỡi trai hình cáo 23K-H01 màu xanh s48,79.200đ,"[['614110412'], ['Trung Quốc'], ['Màu xanh dương'], ['1-2Y'], ['65% Cotton, 35% polyester'], ['Bé trai']]"
Bộ quần áo bé gái dài tay KidsPlaza tay bèo túi thỏ HN22D,339.000đ,"[['KIDS-612191019'], ['Việt Nam'], ['Màu trắng - cam'], ['95% cotton 5% spandex']]"
Váy len bé gái dài tay KidsPlaza cổ bèo HN22D (Tím),359.000đ,"[['KIDS-612230449'], ['Việt Nam'], ['95% cotton 5% spandex']]"
Bộ quần áo bé gái dài tay KidsPlaza tay bèo kèm túi thỏ HN22D (Hồng),339.000đ,"[['KIDS-612191015'], ['Việt Nam'], ['Màu hồng'], ['95% cotton, 5% spandex']]"
Bộ quần áo bé trai dài tay phối màu thêu gấu HN22D,169.500đ,"[['KIDS-611191285'], ['Việt Nam'], ['95% cotton 5% spandex']]"
Váy bé gái tutu KidsPlaza in baby AT22T (Vàng),117.500đ,"[['KIDS-612230322'], ['Việt Nam'], ['Màu vàng'], ['1Y'], ['95% cotton, 5% spandex']]"
Bộ quần áo bé trai gile M22D (Trắng Ghi),299.000đ,"[['KIDS-611191341'], ['Việt Nam'], ['1-4Y'], ['95% cotton 5% spandex']]"
Bộ quần áo bé trai gile M22D (Trắng Nâu),149.500đ,"[['KIDS-611191337'], ['Việt Nam'], ['95% cotton 5% spandex']]"
Set yếm bé gái KidsPlaza in mặt thỏ xanh ngọc HN22T,164.500đ,"[['KIDS-413280052'], ['Việt Nam'], ['95% cotton 5% spandex']]"
Set yếm váy bé gái KidsPlaza in thỏ xanh ngọc HN22T,159.500đ,"[['KIDS-413280032'], ['Việt Nam'], ['95% cotton 5% spandex']]"
Set yếm bé trai KidsPlaza in gấu HN22T (Xám),319.000đ,"[['KIDS-412250094'], ['Việt Nam'], ['Màu xám'], ['95% cotton, 5% spandex']]"
Bộ quần áo bé gái dài tay KidsPlaza nơ vai tay bồng HN22D (Tím),339.000đ,"[['KIDS-612191051'], ['Việt Nam'], ['1-4Y'], ['95% cotton 5% spandex']]"
Bộ quần áo bé gái KidsPlaza in gấu Sports tim HN22D,339.000đ,"[['KIDS-612191043'], ['Việt Nam'], ['Màu tím nhạt'], ['95% cotton 5% spandex']]"
Set yếm bé gái KidsPlaza in thỏ HN22T (Hồng cam),159.500đ,"[['KIDS-413280072'], ['Việt Nam'], ['Màu hồng - cam'], ['95% cotton, 5% spandex']]"
Set yếm bé gái KidsPlaza in mèo HN22T (Hồng cam),159.500đ,"[['KIDS-413280036'], ['Việt Nam'], ['Màu hồng - cam'], ['95% cotton, 5% spandex']]"
Bộ quần áo bé trai dài tay KidsPlaza in khủng long lướt ván HN22D (Xanh),339.000đ,"[['KIDS-611191317'], ['Việt Nam'], ['Màu trắng - xanh'], ['95% cotton, 5% spandex']]"
Set yếm bé trai KidsPlaza in HELLO HN22T (Trắng xanh),319.000đ,"[['KIDS-412250082'], ['Việt Nam'], ['Màu trắng - xanh'], ['95% cotton 5% spandex']]"
Váy bé gái tutu in trái tim KidsPlaza AT22T,117.500đ,"[['KIDS-612230330'], ['Việt Nam'], ['95% cotton 5% spandex']]"
Váy bé gái tutu KidsPlaza in trái tim AT22T (Hồng Đậm),117.500đ,"[['KIDS-612230326'], ['Việt Nam'], ['Màu hồng'], ['1-4Y'], ['95% cotton 5% spandex']]"
Váy dài tay bé gái in forever love KidsPlaza M22T (Trắng Xanh),114.500đ,"[['KIDS-612230342'], ['Việt Nam'], ['Màu trắng - xanh'], ['95% cotton, 5% spandex']]"
Váy dài tay bé gái in forever love KidsPlaza M22T (Trắng Hồng),114.500đ,"[['KIDS- 612230338'], ['Việt Nam'], ['Màu trắng - hồng'], ['95% cotton, 5% spandex']]"
Váy dài tay bé gái in forever love KidsPlaza M22T (Trắng Cam),114.500đ,"[['KIDS-612230334'], ['Việt Nam'], ['Màu trắng - cam'], ['95% cotton, 5% spandex']]"
Set yếm bé gái KidsPlaza in cánh tim HN22T,159.500đ,"[['KIDS-413280068'], ['Việt Nam'], ['95% cotton 5% spandex']]"
Set yếm bé gái KidsPlaza in thỏ Hello HN22T,159.500đ,"[['KIDS-413280064'], ['Việt Nam'], ['Màu trắng - hồng'], ['95% cotton 5% spandex']]"
Bộ quần áo bé trai dài tay KidsPlaza in số 91 M22T (Đỏ),114.500đ,"[['KIDS-611191216'], ['Việt Nam'], ['Màu trắng - đỏ'], ['95% cotton, 5% spandex']]"
Váy dài bé gái tay bồng in trái tim KidsPlaza M22T (Xanh),134.500đ,"[['KIDS-612230266'], ['Việt Nam'], ['Màu xanh lá'], ['95% cotton, 5% spandex']]"
Váy bé gái dài tay in cherry đỏ KidsPlaza AT22T,117.500đ,"[['KIDS-612230310'], ['Việt Nam'], ['Màu be']]"
Váy bé gái KidsPlaza cổ vuông bèo hoa nhí M22T,129.500đ,"[['KIDS-612230238'], ['Việt Nam'], ['cotton']]"
Set 3 tất bé trai in hình KidsPlaza K18 DK22,19.500đ,"[['KIDS-414150104'], ['Việt Nam'], ['100% cotton']]"
Set 3 tất bé trai in hình thú KidsPlaza K15 DK22,24.500đ,"[['KIDS-414150097'], ['Việt Nam'], ['100% cotton']]"
Set 3 tất bé trai hoạ tiết kẻ in ô tô KidsPlaza K12 DK22,19.500đ,"[['KIDS-414150088'], ['Việt Nam'], ['100% cotton']]"
Set 3 tất bé trai kẻ in KidsPlaza K11 DK22,19.500đ,"[['KIDS-414150086'], ['Việt Nam'], ['100% cotton']]"
Váy dài tay bé gái in cherry KidsPlaza M22T (vàng),117.500đ,"[['KIDS-612230314'], ['Việt Nam'], ['Màu vàng'], ['95% cotton, 5% spandex']]"
Váy dài bé gái tay bồng in trái tim KidsPlaza M22T (Be),134.500đ,"[['KIDS-612230262'], ['Việt Nam'], ['Màu be'], ['95% cotton, 5% spandex']]"
Set yếm bé gái KidsPlaza thêu thỏ hồng HN22T,159.500đ,"[['KIDS-413280044'], ['Việt Nam'], ['Màu hồng'], ['95% cotton 5% spandex']]"
Set yếm bé gái KidsPlaza thêu thỏ cam HN22T,159.500đ,"[['KIDS-413280040'], ['Việt Nam'], ['Màu trắng - cam'], ['95% cotton 5% spandex']]"
Váy dài bé gái cổ sen phối bèo in chấm KidsPlaza M22T,144.500đ,"[['KIDS-612230258'], ['Việt Nam'], ['Màu trắng - xanh'], ['95% cotton, 5% spandex']]"
Váy dài tay bé gái cổ bèo hoa nhí KidsPlaza M22T (Vàng),129.500đ,"[['KIDS-612230242'], ['Việt Nam'], ['Màu vàng'], ['95% cotton, 5% spandex']]"
Váy bé gái dài tay Kidslaza in Happy AT22T,117.500đ,"[['KIDS-612230306'], ['Việt Nam'], ['1-4Y'], ['95% cotton 5% spandex']]"
Váy bé gái dài tay Kidslaza in Happy hồng AT22T,117.500đ,"[['KIDS-612230302'], ['Việt Nam'], ['Màu hồng'], ['95% cotton 5% spandex']]"
Mũ len bé gái KidsPlaza ND22D (hồng cam),79.000đ,"[['KIDS-414121294'], ['Việt Nam'], ['Màu hồng'], ['Len lông cừu nhân tạo cao cấp']]"
Váy bé gái KidsPlaza cổ bèo in chấm bi M22T,144.500đ,"[['KIDS-612230254'], ['Việt Nam'], ['Màu trắng'], ['95% cotton 5% spandex']]"
Váy bé gái KidsPlaza cổ sen bèo in hoa M22T,144.500đ,"[['KIDS-612230250'], ['Việt Nam'], ['95% cotton 5% spandex']]"
Áo len bé gái cài vai KidsPlaza ND22D (Hồng Cam Nhạt),209.000đ,"[['KIDS-413290212'], ['Việt Nam'], ['Len lông cừu nhân tạo']]"
Set 3 tất bé trai kẻ in KidsPlaza K13 DK22,19.500đ,"[['KIDS-414150091'], ['Việt Nam'], ['Màu xanh dương'], ['100% cotton']]"
Set 3 tất bé gái kẻ hoạ tiết hoa ong KidsPlaza DK22,19.500đ,"[['KIDS-414150082'], ['Việt Nam'], ['Màu hồng'], ['100% cotton']]"
Set 3 tất bé gái kẻ in thú KidsPlaza DK22,19.500đ,"[['KIDS-414150080'], ['Việt Nam'], ['Màu hồng'], ['95% cotton 5% spandex']]"
